match_id,minute,team,player,location_x,location_y,shot_type,shot_body_part,xg,goal,technique
3857290,94,Switzerland,Haris Seferović,108,45.8,Open Play,Left Foot,0.27028984,,Normal
3857298,4,Portugal,Otávio Edmilson da Silva Monteiro,96.6,34.3,Open Play,Right Foot,0.02513017,,Volley
3857298,5,Portugal,Rúben Diogo Da Silva Neves,98.1,36.6,Open Play,Right Foot,0.07171052,,Normal
3857298,9,Portugal,Cristiano Ronaldo dos Santos Aveiro,107.7,39.2,Open Play,Right Foot,0.4577736,,Normal
3857298,12,Portugal,Cristiano Ronaldo dos Santos Aveiro,116.3,43.7,Open Play,Head,0.2074416,,Normal
3857298,27,Portugal,João Félix Sequeira,104.2,35.6,Open Play,Left Foot,0.07848694,,Normal
3857298,35,Portugal,Otávio Edmilson da Silva Monteiro,99.9,32.5,Open Play,Right Foot,0.045895047,,Normal
3857298,41,Portugal,Cristiano Ronaldo dos Santos Aveiro,110,25.1,Open Play,Left Foot,0.030432492,,Normal
3857298,53,Ghana,Alidu Seidu,88.8,44.2,Open Play,Left Foot,0.015372672,,Half Volley
3857298,54,Ghana,Mohammed Kudus,92.9,31,Open Play,Left Foot,0.030134441,,Normal
3857298,64,Portugal,Cristiano Ronaldo dos Santos Aveiro,108.1,40.1,Penalty,Right Foot,0.7835,1,Normal
3857298,66,Ghana,Iñaki Williams Arthuer,91.1,47.3,Open Play,Right Foot,0.020453067,,Normal
3857298,68,Ghana,Thomas Teye Partey,92.4,52.5,Open Play,Right Foot,0.021057075,,Normal
3857298,71,Ghana,Mohammed Kudus,90.8,34.5,Open Play,Left Foot,0.02159481,,Half Volley
3857298,72,Ghana,André Ayew Pelé,115.6,39.8,Open Play,Right Foot,0.48524466,1,Half Volley
3857298,77,Portugal,João Félix Sequeira,107.5,52.6,Open Play,Right Foot,0.21504128,1,Normal
3857298,79,Portugal,Rafael Alexandre Conceição Leão,111.7,28.3,Open Play,Right Foot,0.15539157,1,Normal
3857298,88,Ghana,Osman Bukari,113.5,40.2,Open Play,Head,0.15547352,1,Normal
3857298,91,Ghana,Mohamed Salisu,106.9,30.6,Open Play,Head,0.02431712,,Normal
3857298,95,Portugal,Rafael Alexandre Conceição Leão,95.5,29.9,Open Play,Right Foot,0.026070174,,Normal
3857298,97,Ghana,Osman Bukari,103.3,12.6,Open Play,Right Foot,0.0063759447,,Normal
3857285,0,Senegal,Boulaye Dia,107,27.1,Open Play,Left Foot,0.034865376,,Half Volley
3857285,3,Netherlands,Vincent Janssen,103.2,34.3,Open Play,Left Foot,0.12169348,,Normal
3857285,8,Senegal,Ismaïla Sarr,97.5,44.1,Open Play,Left Foot,0.059537582,,Normal
3857285,16,Netherlands,Daley Blind,112.8,32.9,Open Play,Head,0.04866169,,Normal
3857285,18,Netherlands,Vincent Janssen,98.3,44.3,Open Play,Left Foot,0.03382374,,Normal
3857285,24,Senegal,Ismaïla Sarr,102.7,25.9,Open Play,Right Foot,0.034923773,,Normal
3857285,26,Netherlands,Virgil van Dijk,109.4,38,Open Play,Head,0.045367446,,Normal
3857285,28,Senegal,Idrissa Gana Gueye,100.9,48.4,Open Play,Right Foot,0.025139945,,Normal
3857285,28,Senegal,Krépin Diatta,100,56.6,Open Play,Left Foot,0.03131155,,Normal
3857285,32,Senegal,Youssouf Sabaly,84.7,54,Open Play,Right Foot,0.0068181115,,Normal
3857285,39,Netherlands,Steven Berghuis,97.2,47.3,Open Play,Left Foot,0.030127633,,Volley
3857285,52,Netherlands,Virgil van Dijk,111.1,40.2,Open Play,Head,0.06871433,,Normal
3857285,53,Senegal,Youssouf Sabaly,96.9,57.9,Open Play,Right Foot,0.011074076,,Normal
3857285,57,Senegal,Krépin Diatta,115.2,50.5,Open Play,Right Foot,0.058196757,,Half Volley
3857285,59,Netherlands,Steven Berghuis,95.3,32.8,Open Play,Left Foot,0.038496487,,Normal
3857285,64,Senegal,Boulaye Dia,107.6,56.5,Open Play,Right Foot,0.04221427,,Normal
3857285,72,Senegal,Idrissa Gana Gueye,103.3,40.4,Open Play,Right Foot,0.06520781,,Half Volley
3857285,74,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,104.3,31.7,Open Play,Left Foot,0.07416881,,Half Volley
3857285,81,Senegal,Ismaïla Sarr,111.3,40.6,Open Play,Head,0.06430619,,Normal
3857285,83,Netherlands,Cody Mathès Gakpo,112.3,39,Open Play,Head,0.28603274,1,Normal
3857285,85,Senegal,Pape Gueye,93.8,56.8,Open Play,Left Foot,0.008650101,,Normal
3857285,91,Senegal,Ismail Jakobs,91,27.5,Open Play,Left Foot,0.014392905,,Half Volley
3857285,92,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,112.8,35.7,Open Play,Head,0.16068545,,Normal
3857285,98,Netherlands,Memphis Depay,101.2,50.1,Open Play,Left Foot,0.102816984,,Normal
3857285,98,Netherlands,Davy Klaassen,109.5,34.8,Open Play,Left Foot,0.34814927,1,Normal
